115,172,161,172,161,192,115,192,DATE:
244,173,283,173,283,191,244,191,TIME:
64,225,186,225,186,245,64,245,MANUFACTURER:
733,824,750,824,750,895,733,895,91361993
66,751,90,751,90,764,66,764,cc:
295,59,513,59,513,77,295,77,NEW COMPETITIVE PRODUCTS
184,117,492,117,492,139,184,139,C. M. WIECHMANN, D. M. , LUBBOCK, TX
63,119,164,119,164,138,63,138,REPORTED BY
170,172,233,172,233,190,170,190,10 /5 /92
229,222,358,222,358,242,229,242,R. J. REYNOLDS
194,278,499,278,499,298,194,298,CARDINAL CIGARETTES (11 PACKINGS)
63,278,162,278,162,297,63,297,BRAND NAME:
64,332,140,332,140,368,64,368,TYPE OF PRODUCT:
63,398,173,398,173,417,63,417,SIZE OR SIZES:
64,454,150,454,150,472,64,472,LIST PRICE:
64,507,172,507,172,540,64,540,EXTENT OF DISTRIBUTION:
64,608,175,608,175,645,64,645,OTHER INFORMATION:
235,624,364,624,364,644,235,644,SEE ATTACHMENT
534,763,631,763,631,779,534,779,K. P. Augustyn
532,779,625,779,625,797,532,797,V. D. Lindsley
532,797,629,797,629,813,532,813,R. D. Hammer
355,764,430,764,430,780,355,780,J. J. Tatulli
355,781,432,781,432,798,355,798,L. H. Kersh
355,799,429,799,429,817,355,817,J. R. Slater
356,818,434,818,434,833,356,833,A. Pasheluk
353,834,474,834,474,851,353,851,R. R. S. Goldbrenner
356,852,448,852,448,869,356,869,N. Simeonidis
356,867,430,867,430,885,356,885,S. F. Smith
222,767,307,767,307,781,222,781,F. J. Schultz
222,781,310,781,310,799,222,799,A. W. Spears
222,799,307,799,307,815,222,815,N. P. Ruffalo
225,818,300,818,300,834,225,834,T. L. Achey
222,835,314,835,314,851,222,851,P. J. McCann
223,852,310,852,310,869,223,869,A. J. Giacoio
66,767,137,767,137,781,66,781,A. H. Tisch
67,785,146,785,146,800,67,800,R. H. Orcutt
66,802,164,802,164,817,66,817,M. A. Peterson
66,818,165,818,165,835,66,835,M. L. Orlowsky
66,838,131,838,131,852,66,852,L. Gordon
66,855,137,855,137,870,66,870,G. Telford
