221,71,264,71,264,89,221,89,B&W
221,41,263,41,263,70,221,70,
377,366,416,366,416,380,377,380,WCC
697,796,721,796,721,927,697,927,621800455
511,50,730,50,730,82,511,82,Reconstituted Tobacco Leaf Substitutions Export Formulas
601,84,678,84,678,95,601,95,Revision Date:
254,154,510,154,510,194,254,194,Allowable Grade Substitutions for Export CPCL
148,253,331,253,331,274,148,274,Standard Grade Mark
412,257,609,257,609,278,412,278,Allowable Substitutions
108,282,286,282,286,305,108,305,PCFS Flue cured fines
108,328,256,328,256,349,108,349,PCBS Burley fines
105,406,306,406,306,428,105,428,MC- 4 Manufacturing fines
102,542,243,542,243,559,102,559,MC -6 Stem Meal
101,588,244,588,244,605,101,605,MC -7 Winnowers
99,634,308,634,308,654,99,654,RXF Fine flue cured stem
98,742,280,742,280,761,98,761,RBF Fine Burely stem
378,291,522,291,522,307,378,307,RPCFS or RPCFS-O 
378,337,523,337,523,354,378,354,RPCBS OT RPCBS- O
377,411,430,411,430,429,377,429,MC -4 -S
378,439,441,439,441,457,378,457,MC -4 -PH
376,471,440,471,440,486,376,486,MC -4 -RC
376,500,434,500,434,517,376,517,MC -4 -W
374,547,411,547,411,564,374,564,MC -1
374,594,425,594,425,609,374,609,C Stem
374,638,494,638,494,656,374,656,RRXF or RRXF -O
372,670,433,670,433,684,372,684,RRXM -B
372,700,431,700,431,716,372,716,RRXM -T
370,747,491,747,491,765,370,765,RRBF or RRBF -O
370,778,417,778,417,793,370,793,RRB -B
369,809,415,809,415,823,369,823,RRB -L
369,838,415,838,415,852,369,852,RRB -T
