58,123,82,123,82,134,58,134,TO:
61,149,101,149,101,162,61,162,FROM:
61,206,116,206,116,223,61,223,SUBJECT:
438,143,451,143,451,155,438,155,X
132,334,165,334,165,351,132,351,None
70,240,157,240,157,251,70,251,DISTRIBUTION
96,617,140,617,140,628,96,628,PACKING
309,610,323,610,323,624,309,624,%
503,605,514,605,514,619,503,619,%
219,641,239,641,239,653,219,653,542
219,657,241,657,241,667,219,667,475
222,672,240,672,240,682,222,682,479
218,685,241,685,241,703,218,703,451
304,638,328,638,328,650,304,650,22%
306,654,329,654,329,665,306,665,19%
307,670,328,670,328,684,307,684,19%
307,689,332,689,332,699,307,699,18%
402,635,424,635,424,646,402,646,365
402,651,424,651,424,664,402,664,346
405,669,425,669,425,680,405,680,371
407,685,426,685,426,699,407,699,355
497,632,522,632,522,644,497,644,36%
499,649,521,649,521,663,499,663,34%
500,682,521,682,521,695,500,695,35%
499,666,521,666,521,679,499,679,36%
72,676,100,676,100,690,72,690,100's
477,534,509,534,509,545,477,545,2.471
480,563,509,563,509,581,480,581,1,020
210,829,231,829,231,846,210,846,30
203,861,213,861,213,874,203,874,$
289,830,311,830,311,841,289,841,20
363,829,385,829,385,842,363,842,30
214,861,236,861,236,873,214,873,3.00
102,831,142,831,142,845,102,845,PACKS
106,861,161,861,161,874,106,874,CARTONS
197,812,243,812,243,826,197,826,DORAL
280,809,319,809,319,822,280,822,BASIC
354,811,393,811,393,823,354,823,G.P.C
346,920,391,920,391,938,346,938,12/8/97
687,752,715,752,715,861,687,861,81749056
65,77,297,77,297,94,65,94,12/08/97 09: 01 FAX 1 732 583 8977
354,76,559,76,559,90,354,90,LORILLARD TOE CO NYO - SALES
607,74,666,74,666,89,607,89,002/ 003
111,121,176,121,176,134,111,134,S. P. ZOLOT
109,149,181,149,181,160,109,160,S. P. McBride
58,178,147,178,147,190,58,190,AREA REGION:
359,141,396,141,396,158,359,158,DEC 8
361,170,400,170,400,184,361,184,JAN 19
436,109,544,109,544,124,436,124,SUBMISSION DATE
525,140,563,140,563,155,525,155,FEB 23
152,203,554,203,554,219,152,219,MAVERICK SPECIALS NON- MENTHOL- EXPANSION PROGRESS REPORT
159,177,191,177,191,187,159,187,1/ 20
63,259,550,259,550,280,63,280,DIRECT ACCOUNTS PROJECTED TO ACCEPT WHICH REFUSED ONE OR MORE PACKING
89,302,205,302,205,317,89,317,NAME OF ACCOUNT
235,289,309,289,309,316,235,316,# OF STORES SUPPLIED
323,302,352,302,352,327,323,327,BOX 80's
367,303,415,303,415,326,367,326,LT. BOX 80's
433,304,462,304,462,316,433,316,100's
488,301,517,301,517,326,488,326,LT. 100's
537,303,565,303,565,316,537,316,K. S.
591,297,615,297,615,320,591,320,LT. K. S.
65,533,390,533,390,554,65,554,TOTAL # OF INDEPENDENT SPECIAL EMPHASIS OUTLETS:
70,566,392,566,392,584,70,584,TOTAL # OF INDEPENDENT NEWPORT #1 CLUB OUTLETS:
175,601,285,601,285,636,175,636,TOTAL # OF SP EMPHASIS OUTLEIS WITH DISTRIBUTION
345,597,479,597,479,632,345,632,TOTAL # OF NUMBER ONE CLUB OUTLETS WITH DISTRIBUTION
69,641,121,641,121,657,69,657,BOX 80's
69,660,143,660,143,673,69,673,LT. BOX 80's
72,694,116,694,116,707,72,707,LT. 100's
69,710,96,710,96,722,69,722,K. S.
72,724,118,724,118,739,72,739,LT. K. S.
78,756,312,756,312,773,78,773,COMPETITIVE PROMOTIONAL ACTIVITY
68,783,580,783,580,804,68,804,PREDOMINANT BUYDOWN VALUE OF TARGETED BRANDS (DORAL G. P. C/ BASIC)
101,874,168,874,168,887,101,887,(Where Applicable)
87,926,172,926,172,942,87,942,Mav- nm- 1. xls
584,919,657,919,657,933,584,933,Page 1 of 2
283,859,312,859,312,870,283,870,$ 2.00
360,857,389,857,389,870,360,870,$ 3.00
