54,41,100,41,100,54,54,54,KOOL
54,107,155,107,155,126,54,126,DESCRIPTION:
54,224,132,224,132,238,54,238,SUPPLIER:
553,527,637,527,637,545,553,545,CUMULATIVE
195,568,227,568,227,583,195,583,JAN
678,950,744,950,744,968,678,968,466024372
548,884,671,884,671,906,548,906,466024372
430,35,527,35,527,55,430,55,PROJECT NO.
558,31,653,31,653,51,558,51,1987- 144- K
58,55,193,55,193,72,58,72,0595- 529- 1510 -0
197,100,625,100,625,125,197,125,KMDP ANALYSIS UTILIZING BLACK SWITCHING STUDY DATA
200,177,278,177,278,195,200,195,C. B. Pugh
200,218,308,218,308,235,200,235,Market Facts
198,258,372,258,372,280,198,280,12, 500 (10- 15- 87)
460,275,659,275,659,296,460,296,CARRYOVER TO 1988 -- 0
55,179,165,179,165,196,55,196,MR PERSONNEL:
55,262,194,262,194,279,55,279,AUTHORIZED COST:
75,517,151,517,151,551,75,551,RELEASED TO ACCTG
292,509,389,509,389,548,292,548,PAID OUT OF 1987 BUDGET
5,950,228,950,228,970,5,970,PRODUCED FROM B&W WEB SITE
