53,31,100,31,100,46,53,46,CAPRI
50,102,158,102,158,120,50,120,DESCRIPTION:
54,145,131,145,131,163,54,163,SUPPLIER:
545,901,675,901,675,932,545,932,466009457
448,381,497,381,497,396,448,396,47,218
454,397,499,397,499,410,454,410,9,442
447,409,499,409,499,424,447,424,14,165
503,398,528,398,528,412,503,412,-Pd.
567,497,659,497,659,512,567,512,CUMULATIVE
205,556,234,556,234,569,205,569,DEC
207,573,235,573,235,584,207,584,FEB
349,547,384,547,384,560,349,560,9.442
342,559,389,559,389,570,342,570,21.240
342,570,389,570,389,581,342,581,3068230.682
587,560,646,560,646,581,587,581,77.900
54,43,190,43,190,60,54,60,
447,21,540,21,540,38,447,38,PROJECT NO.
581,17,680,17,680,33,581,33,1987- 115- CA
254,91,614,91,614,112,254,112,CAPRI EXPANSION A&U - CALIFORNIA - WAVE 4.
257,140,479,140,479,156,257,156,Kapuler Marketing Research
54,175,169,175,169,193,54,193,MR PERSONNEL:
257,169,357,169,357,185,257,185,B. R. Pellett
54,216,195,216,195,234,54,234,AUTHORIZED COST:
256,211,461,211,461,258,256,258,70,825 + +10 % (TOTAL 1987) +7.075 (2 -23 -88 77,900 TOTAL
57,311,151,311,151,326,57,326,Int. Init. Date
56,324,159,324,159,338,56,338,Ext. Autho. Date
57,338,160,338,160,353,57,353,Field Complete
57,353,150,353,150,367,57,367,Final Rpt. Due
173,307,236,307,236,322,173,322,
166,323,235,323,235,336,166,336,11- 16- 87
165,337,237,337,237,352,165,352,12- -7 -87
173,351,236,351,236,367,173,367,1- 11- 88
84,492,157,492,157,520,84,520,RELEASED TO ACCTG
299,487,398,487,398,517,299,517,PAID OUT OF 1989 BUDGET
208,385,285,385,285,398,208,398,PAID 1987
207,398,345,398,345,412,207,412,DEC 1987 ACCRUAL
208,412,356,412,356,426,208,426,CARRYOVER TO 1988
88,568,160,568,160,586,88,586,2- 25- 88
297,547,341,547,341,560,297,560,YEA -
299,559,340,559,340,570,299,570,CAPRI -
