100,115,145,115,145,125,100,125,COMPOUND
100,147,133,147,133,154,100,154,SOURCE
154,108,226,108,226,121,154,121,Mapleine
142,139,209,139,209,151,142,151,Crescent
328,177,361,177,361,186,328,186,TESTED:
497,178,540,178,540,185,497,185,REPORTED
481,138,512,138,512,151,481,151,B75
337,293,361,293,361,303,337,303,MALE
400,295,433,295,433,304,400,304,FEMALE
401,323,432,323,432,332,401,332,SOURCE
368,289,383,289,383,301,368,301,X
370,358,377,358,377,365,370,365,T
377,356,384,356,384,363,377,363,P.
359,355,371,355,371,367,359,367,☑
548,382,575,382,575,392,548,392,OTHER
536,382,548,382,548,392,536,392,☑
133,467,143,467,143,476,133,476,1
135,494,144,494,144,503,135,503,2
135,522,144,522,144,529,135,529,3
133,551,142,551,142,558,133,558,4
133,576,142,576,142,586,133,586,5
222,470,252,470,252,483,222,483,100
223,494,253,494,253,509,223,509,100
222,552,250,552,250,565,222,565,100
222,525,250,525,250,537,222,537,100
223,579,250,579,250,592,223,592,100
386,470,420,470,420,485,386,485,5000
386,497,422,497,422,510,386,510,6000
386,525,420,525,420,541,386,541,7200
385,554,422,554,422,569,385,569,8640
377,578,422,578,422,594,377,594,10368
94,705,146,705,146,715,94,715,CONCLUSION:
713,741,731,741,731,831,713,831,87672097
566,289,622,289,622,302,566,302,3/5/81
298,72,498,72,498,87,298,87,ACUTE TOXICITY IN MICE
410,147,466,147,466,157,410,157,LORILLARD NO
600,150,631,150,631,159,600,159,LOT NO
100,175,158,175,158,184,100,184,DATE RECEIVED
175,166,235,166,235,179,175,179,12 /4 /80
364,168,490,168,490,181,364,181,3 /12 /81 -3 /24 /81
558,168,621,168,621,182,558,182,3 /30 /81
603,198,663,198,663,211,603,211,BC19 -15
533,207,600,207,600,216,533,216,NOTEBOOK PAGE:
181,196,389,196,389,211,181,211,H. S. Tong & A. A. Poole
99,204,164,204,164,214,99,214,INVESTIGATOR (S)
99,232,154,232,154,241,99,241,SIGNATURE (S)
187,214,527,214,527,256,187,256,
99,292,158,292,158,302,99,302,STRAIN OF MICE
163,287,278,287,278,301,163,301,Swiss- Webster
484,295,544,295,544,305,484,305,DATE RECEIVED
99,322,215,322,215,332,99,332,AVERAGE WEIGHT RANGE (GM)
243,311,284,311,284,326,243,326,16- 30
448,314,560,314,560,326,448,326,Camm Research
97,352,250,352,250,363,97,363,ROUTE OF COMPOUND ADMINISTRATION
290,355,320,355,320,364,290,364,☐ P. O.
424,356,447,356,447,366,424,366,☐ I. V.
485,355,548,355,548,367,485,367,☐ INHALATION
99,379,178,379,178,388,99,388,COMPOUND VEHICLE
213,380,327,380,327,390,213,390,☐ % METHYL CELLULOSE
368,380,415,380,415,391,368,391,☐ CORN OIL
458,382,497,382,497,391,458,391,☐ SALINE
582,373,699,373,699,389,582,389,pure solution
118,433,161,433,161,442,118,442,GROUP NO.
225,434,273,434,273,443,225,443,% SOLUTION
365,434,446,434,446,451,365,451,DOSAGE (mg/kg) BODY WEIGHT
570,434,655,434,655,454,570,454,RESULTS (NO DEAD/NO TESTED
573,470,601,470,601,487,573,487,0 /6
573,499,600,499,600,514,573,514,0 /6
573,525,600,525,600,541,573,541,0 /6
573,554,601,554,601,572,573,572,0 /6
573,582,603,582,603,595,573,595,0 /6
97,623,208,623,208,633,97,633,REFERENCE FOR CALCULATION
213,612,696,612,696,633,213,633,Weil, Carrol S., Biometrics, Vol. 8, No. 3., Sept. 1952,
93,642,154,642,154,659,93,659,p. 249.
214,669,371,669,371,690,214,690,LD0 = 10, 368 mg /kg
96,678,210,678,210,689,96,689,LD50 95% CONFIDENCE 
151,696,678,696,678,717,151,717,Higher doses were impractical. The recommended safe dose for
93,720,657,720,657,770,93,770,trial inhalation in man is 80. 6, 40. 3, or 26. 8 mg per cigarette . when smoked 1, 2 or 3 cigarettes per hour, respectively.
93,798,300,798,300,816,93,816,Copies to the following:
314,798,454,798,454,836,314,836,H. J. Minnemeyer L. B. Gray
93,897,203,897,203,907,93,907,LORILLARD RESEARCH CENTER
653,900,705,900,705,912,653,912,FORM 
