141,249,175,249,175,260,141,260,BRAND
142,278,206,278,206,288,142,288,DESCRIPTION
141,307,168,307,168,317,141,317,DATE
141,422,188,422,188,433,141,433,WARNING
191,216,215,216,215,229,191,229,7559
186,247,220,247,220,260,186,260,BKOOL
172,465,185,465,185,475,172,475,NA
166,524,207,524,207,534,166,534,Signature
342,520,395,520,395,533,342,533,Department
486,518,508,518,508,529,486,529,Date
486,633,507,633,507,644,486,644,Date
342,634,392,634,392,645,342,645,Department
165,634,208,634,208,649,165,649,Signature
142,735,195,735,195,746,142,746,REVISIONS
211,151,336,151,336,177,211,177,BROWN & WILLIAMSON TOBACCO CORPORATION
144,179,206,179,206,206,144,206,B & W
141,218,180,218,180,229,141,229,JOB NO.
212,275,367,275,367,288,212,288,CMS Amerada Hess Dispenser Sign
180,306,217,306,217,317,180,317,12/ 15/ 97
232,334,266,334,266,345,232,345,261 sq
141,334,225,334,225,347,141,347,SQ. INCHES/FEET
193,377,248,377,248,390,193,390,14 1/2 X 18"
141,378,188,378,188,389,141,389,TRIM SIZE
191,422,290,422,290,447,191,447,3A 14 1/2" X 8" - 116 sq."
141,465,163,465,163,476,141,476,T & N
142,507,224,507,224,521,142,521,OTT APPROVALS
182,531,261,531,261,561,182,561,
353,532,400,532,400,563,353,563,
489,529,559,529,559,560,489,560,
140,620,228,620,228,635,140,635,B & W APPROVALS
342,732,425,732,425,745,342,745,DATE COMPLETE
487,729,597,729,597,743,487,743,REVISIONS APPROVED
1,953,231,953,231,983,1,983,210350475 PRODUCED FROM B & W WEB SITE
514,141,596,141,596,212,514,212,
