67,112,92,112,92,125,67,125,TO:
67,138,112,138,112,152,67,152,FROM:
303,413,362,413,362,427,303,427,#CASES
304,549,346,549,346,566,304,566,ITEMS
609,108,659,108,659,123,609,123,7/11/97
221,434,249,434,249,454,221,454,1
221,454,246,454,246,465,221,465,
223,468,247,468,247,482,223,482,
612,451,647,451,647,472,612,472,
426,598,506,598,506,618,426,618,29-980-7
547,577,578,577,578,592,547,592,400
549,608,576,608,576,619,549,619,400
553,628,577,628,577,639,553,639,400
608,595,640,595,640,616,608,616,400
415,813,471,813,471,830,415,830,7/11/97
324,742,408,742,408,762,324,762,198-820-0003
50,923,109,923,109,938,50,938,REQFORM
672,792,694,792,694,900,672,900,82254638
651,923,698,923,698,938,651,938,01/17/97
504,239,581,239,581,264,504,264,Attendence
486,282,513,282,513,299,486,299,140
482,339,513,339,513,356,482,356,250
352,381,503,381,503,423,352,423,
219,483,246,483,246,494,219,494,
413,494,445,494,445,508,413,508,
415,468,447,468,447,479,415,479,
608,437,646,437,646,451,608,451,
363,127,480,127,480,151,363,151,(314)739-8090
415,439,449,439,449,452,415,452,
68,165,171,165,171,179,68,179,DIV. NAME/ NO:
207,110,275,110,275,125,207,125,SAM ZOLOT
211,137,342,137,342,154,211,154,W. R. KNIGHT - MCA
211,163,306,163,306,180,211,180,ST. LOUIS, MO
499,109,595,109,595,125,499,125,DATE TO CORP:
254,218,488,218,488,234,254,234,1997 SPECIAL EVENT REQUEST FORM
68,274,178,274,178,289,68,289,NAME OF EVENT:
70,302,182,302,182,316,70,316,*DATE OF EVENT:
209,274,441,274,441,291,209,291,Lorillard Metro Golf Outing 1997
209,300,534,300,534,359,209,359,September 10, 1997 Marcus Hellenic Spirit Charities Golf Classic September 18, 1997
70,356,255,356,255,371,70,371,SAMPLES/ ITEMS REQUIRED:
272,356,473,356,473,373,272,373,SAMPLE 10'S (400 PACKS PER CASE)
70,440,155,440,155,451,70,451,NEWPORTKS K.S.
70,453,160,453,160,466,70,466,NEWPORT 100'S
70,465,180,465,180,480,70,480,NEWPORT LTS. KS.
70,480,179,480,179,493,70,493,NEWPORT LTS. 100
304,440,379,440,379,453,304,453,KENT II K.S.
304,454,378,454,378,465,304,465,KENT III 100
304,466,364,466,364,480,304,480,TRUE K.S.
306,482,363,482,363,493,306,493,KENT K.S.
304,496,362,496,362,509,304,509,KENT 100
501,439,600,439,600,454,501,454,KENT GL LTS K.S.
500,454,574,454,574,467,500,467,KENT GL 100
420,448,471,448,471,468,420,468,1
418,473,474,473,474,501,418,501,1
306,577,401,577,401,592,306,592,BASEBALL CAP
500,549,648,549,648,564,500,564,QUANTITY REQUIRED
307,603,415,603,415,620,307,620,WATER BOTTLES
309,627,491,627,491,642,309,642,Any Other Items Available
73,716,129,716,129,729,73,729,SHIP TO:
71,742,255,742,255,757,71,757,CUSTOMER SHIPPING NUMBER
73,782,146,782,146,799,73,799,NYO ONLY:
71,811,349,811,349,826,71,826,DATE FORWARDED TO PROMOTION SERVICES:
469,694,700,694,700,769,469,769,
74,863,483,863,483,882,74,882,*PLEASE ALLOW 6 WEEKS FOR PROCESSING OF YOUR REQUEST.
141,883,356,883,356,902,141,902,CONFIRMATION TO SPZ 9/2/97
