56,122,85,122,85,137,56,137,From:
57,149,72,149,72,162,57,162,To:
56,175,76,175,76,190,56,190,CC:
119,229,132,229,132,242,119,242,
145,425,211,425,211,439,145,439,Circulation(#)
119,256,132,256,132,273,119,273,
120,284,131,284,131,299,120,299,
120,310,131,310,131,325,120,325,
120,341,133,341,133,354,120,354,
119,369,133,369,133,380,119,380,
119,397,132,397,132,410,119,410,
119,425,132,425,132,438,119,438,
119,451,130,451,130,464,119,464,
120,480,133,480,133,493,120,493,
122,507,132,507,132,520,122,520,
120,535,131,535,131,546,120,546,
120,577,133,577,133,594,120,594,
122,605,133,605,133,622,122,622,
689,809,716,809,716,922,689,922,86075409
279,453,304,453,304,470,279,470,Tiers
306,454,317,454,317,468,306,468,II,
317,454,325,454,325,468,317,468,&
327,451,340,451,340,469,327,469,IV
101,120,177,120,177,136,101,136,Lynnette Stevens
102,148,162,148,162,163,102,163,Kelli Scruggs
101,175,176,175,176,204,101,204,Vincent Losito George Baroody
232,183,361,183,361,206,232,206,S. Tesh C. Hill
236,176,291,176,291,190,236,190,Don Kisling
145,229,236,229,236,244,145,244,Brand(s) Applicable
147,256,201,256,201,271,147,271,Media Type
145,284,204,284,204,299,145,299,Media Name
147,313,257,313,257,329,147,329,Issue Frequency/ Year
145,341,219,341,219,356,145,356,*Space/ Color
147,369,231,369,231,386,147,386,Coupon Issue Date
147,397,254,397,254,414,147,414,Coupon Expiration Date
145,451,242,451,242,467,145,467,Geographical Area(s)
147,480,212,480,212,497,147,497,Coupon Value
144,507,243,507,243,524,144,524,Pack and/ or Carton?
147,536,273,536,273,551,147,551,Advertising Creative Title.
148,577,241,577,241,594,148,594,Signature of Initiator
147,605,209,605,209,620,147,620,Date Initiated
52,634,172,634,172,651,52,651,Analytical Requirements
344,229,491,229,491,243,344,243,Newport Parent, Lights. & 120's
345,256,396,256,396,271,345,271,Direct Mail
344,285,459,285,459,301,344,301,Competitive 21- 34 years
496,370,535,370,535,384,496,384,4/ 14/ 00
497,397,535,397,535,412,497,412,9 /30 00
344,423,605,423,605,454,344,454,APPROX 600. 000 AR. AZ.A K CA CO FL ID IA. CT, ME, MASS, MN, MT, NE,
345,453,570,453,570,521,345,521,NV, NM, NY ND, DK, OR, RL, SD, WA, DC, WY $1. 50 OFF PACK
335,547,646,547,646,626,335,626,21- Jan 00
279,705,399,705,399,720,279,720,FOR CONTROL USE ONLY
235,732,300,732,300,750,235,750,Code Assigned
233,754,285,754,285,772,233,772,Job Number
233,778,305,778,305,796,233,796,Est. Redemption
397,728,464,728,464,749,397,749,05787
404,784,438,784,438,805,404,805,13%
54,839,151,839,151,857,54,857,* Where Applicable
