547,143,588,143,588,163,547,163,AUG 4
541,173,592,173,592,193,541,193,SEP 15
425,176,479,176,479,195,425,195,JUN 23
429,145,477,145,477,160,429,160,MAY 12
35,292,89,292,89,313,35,313,REGION:
32,360,100,360,100,378,32,378,DIVISION:
580,397,594,397,594,411,580,411,7
579,432,591,432,591,446,579,446,7
39,114,61,114,61,126,39,126,TO:
34,146,80,146,80,161,34,161,FROM:
38,213,98,213,98,227,38,227,SUBJECT:
73,921,144,921,144,930,73,930,OLOGOLD.XLS
695,787,719,787,719,895,695,895,82252956
151,261,243,261,243,276,151,276,GEOGRAPHY
149,515,247,515,247,529,149,529,DISTRIBUTION
189,650,228,650,228,668,189,668,144/14
342,652,361,652,361,664,342,664,93
190,108,269,108,269,126,190,126,K. A. Sparrow
512,107,655,107,655,127,512,127,SUBMISSION DATE
191,143,258,143,258,161,191,161,D. J. Landro
190,209,624,209,624,227,190,227,OLD GOLD MENTHOL LIGHTS & ULTRA LIGHTS 100'S PROGRESS REPORT
38,327,414,327,414,346,38,346,(ONLY IF PARTIAL REGION CONTINUE WITH DIVISION (S) SCOPE)
52,395,149,395,149,415,52,415,DIVISION NAME:
48,428,151,428,151,446,48,446,DIVISION NAME:
51,462,151,462,151,479,51,479,DIVISION NAME:
186,395,270,395,270,412,186,412,Milw. South
186,427,267,427,267,447,186,447,Milw. North
276,397,371,397,371,413,276,413,DIVISION NAME:
274,430,371,430,371,446,274,446,DIVISION NAME:
276,465,371,465,371,479,276,479,DIVISION NAME:
473,395,517,395,517,413,473,413,# REP
474,430,514,430,514,447,474,447,# REP
475,463,521,463,521,480,475,480,# REPS
37,546,616,546,616,583,37,583,DIRECT ACCOUNTS AND CHAINS HEADQUARTERED WITHIN THE REGION (15 + STORES) STOCKING NO OLD GOLD MENTHOL LIGHTS OR ULTRA LIGHTS 100'S
52,631,173,631,173,650,52,650,NAME OF ACCOUNT
203,618,263,618,263,649,203,649,IND/LOR VOLUME
292,614,350,614,350,645,292,645,NO. OF STORES
381,630,501,630,501,649,381,649,NAME OF ACCOUNT
527,616,584,616,584,648,527,648,IND/LOR VOLUME
619,616,674,616,674,647,619,647,NO. OF TORES
547,912,671,912,671,933,547,933,Page1 of 3 Pages
37,651,124,651,124,668,37,668,Walgreen Drug
