612,59,678,59,678,81,612,81,10675
300,186,440,186,440,204,300,204,PROPOSAL
418,215,442,215,442,228,418,228,FOR
409,229,440,229,440,242,409,242,DATE
34,214,52,214,52,227,34,227,TO
34,232,83,232,83,242,34,242,ADDRESS
34,244,63,244,63,257,34,257,CITY
34,260,72,260,72,270,34,270,STATE
120,270,165,270,165,287,120,287,Attn:
46,339,84,339,84,357,46,357,ITEM:
47,358,120,358,120,372,47,372,MATERIAL:
232,358,300,358,300,372,232,372,ALUMINUM
436,341,471,341,471,358,436,358,SIZE:
514,356,561,356,561,370,514,370,GAUGE
47,385,100,385,100,399,47,399,COLORS:
47,426,93,426,93,443,47,443,HOLES:
101,427,125,427,125,441,101,441,YES
302,469,370,469,370,483,302,483,EMBOSSED
207,443,263,443,263,456,207,456,SQUARE
47,441,113,441,113,455,47,455,CORNERS:
46,469,92,469,92,483,46,483,EDGES:
46,514,109,514,109,529,46,529,PACKING:
46,527,95,527,95,541,46,541,OTHER:
303,356,323,356,323,371,303,371,☑
163,397,238,397,238,411,163,411,Aluminum
385,399,405,399,405,414,385,414,☑
332,427,350,427,350,440,332,440,4
131,427,151,427,151,442,131,442,☑
374,469,391,469,391,483,374,483,☑
142,485,162,485,162,499,142,499,☑
106,543,174,543,174,557,106,557,Tooling:
49,582,130,582,130,603,49,603,QUANTITIES:
45,613,92,613,92,628,45,628,PRICE:
46,680,103,680,103,693,46,693,BILLING:
47,700,146,700,146,715,47,715,WAREHOUSING:
180,679,198,679,198,694,180,694,☑
163,700,183,700,183,715,163,715,☑
578,846,666,846,666,863,578,863,87528380
462,874,616,874,616,940,462,940,
45,757,112,757,112,770,45,770,CONDITIONS:
527,630,611,630,611,657,527,657,4050
592,696,603,696,603,714,592,714,
479,716,575,716,575,757,479,757,TOTAL
592,701,683,701,683,753,592,753,8650
577,719,599,719,599,732,577,732,
31,41,192,41,192,163,31,163,S
263,441,285,441,285,458,263,458,☑
223,508,245,508,245,530,223,530,10
204,109,598,109,598,135,204,135,STOUT INDUSTRIES, INC.
203,138,674,138,674,153,203,153,6425 W. FLORISSANT AVE. ST. LOUIS MO 63136 . (314) 385- 2280
105,211,286,211,286,229,105,229,Lorillard Corporation
106,226,243,226,243,240,106,240,666 Fifth Avenue
106,240,174,240,174,257,106,257,New York
106,254,233,254,233,268,106,268,New York 10103
485,207,653,207,653,225,485,225,Metal "Pack" Plaque
487,222,624,222,624,240,487,240,October 16, 1987
485,253,653,253,653,270,485,270,Mr. A. D. Steinberg
513,267,640,267,640,279,513,279,YOUR REPRESENTATIVE
49,304,415,304,415,332,49,332,It is our pleasure to propose the following:
170,270,329,270,329,285,170,285,Mr. Robert Kennedy
103,339,348,339,348,357,103,357,Harley Davidson Metal Plaque
521,335,608,335,608,357,521,357,171/4 x 231/2 "
617,352,660,352,660,368,617,368,.025" 
124,356,190,356,190,373,124,373,STEEL ☐
363,355,431,355,431,373,363,373,OTHER ☐
103,378,517,378,517,399,103,399,Transparent gold, opaque black, white and orange
47,399,128,399,128,416,47,416,BASE COLOR
292,399,381,399,381,416,292,416,SINGLE FACE
444,398,561,398,561,416,444,416,DOUBLE FACE ☐
172,427,211,427,211,444,172,444,NO ☐
244,427,323,427,323,441,244,441,NUMBER OF
117,441,186,441,186,455,117,455,ROUND ☐
309,443,373,443,373,456,309,456,ANGLE ☐
392,441,511,441,511,458,392,458,CUT TO SHAPE ☐
99,469,177,469,177,486,99,486,HEMMED ☐
47,485,140,485,140,500,47,500,STAMP FRAME
406,468,540,468,540,486,406,486,BEADED BORDER ☐
